self_radius,self_count,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,,
0.14,60,0.872779843,0.7992,0.958895706,0.6252,0.756900726,0.0268,,,,,,,,,
0.27,11,0.907889302,0.7988,0.956043956,0.6264,0.756887385,0.0288,,,,,,,,,
0.09,92,0.760429575,0.799,0.959434542,0.6244,0.756481706,0.0264,,,,,,,,,
0.11,54,0.884758364,0.7873,0.884811144,0.6606,0.756441086,0.086,,,,,,,,,
0.19,37,0.870301528,0.7973,0.947606143,0.6294,0.756399471,0.0348,,,,,,,,,
0.16,18,0.88062784,0.7885,0.891877207,0.6566,0.756364474,0.0796,,,,,,,,,
0.11,63,0.788517142,0.7993,0.962310782,0.623,0.756343329,0.0244,,,,,,,,,
0.17,28,0.829409335,0.7987,0.957988347,0.6248,0.7563249,0.0274,,,,,,,,,
0.13,63,0.805865345,0.7998,0.966687422,0.621,0.756210424,0.0214,,,,,,,,,
0.14,57,0.879801735,0.7969,0.947273275,0.6288,0.755860079,0.035,,,,,,,,,
0.15,46,0.864931846,0.7889,0.896731667,0.653,0.755699572,0.0752,,,,,,,,,
0.23,24,0.802560925,0.7985,0.959655066,0.6232,0.755668728,0.0262,,,,,,,,,
0.13,71,0.907063197,0.7915,0.912772586,0.6446,0.755597234,0.0616,,,,,,,,,
0.03,2,1,0.6776,0.608424908,0.9966,0.755572403,0.6414,,,,,,,,,
0.22,12,0.921520033,0.7881,0.892613791,0.655,0.755565809,0.0788,,,,,,,,,
0.16,19,0.794712929,0.7896,0.901552967,0.6502,0.755519405,0.071,,,,,,,,,
0.1,95,0.762081784,0.7982,0.958769231,0.6232,0.755393939,0.0268,,,,,,,,,
0.15,63,0.821148286,0.7985,0.962217405,0.6214,0.755134281,0.0244,,,,,,,,,
0.14,40,0.782734407,0.7965,0.94802055,0.6274,0.755084848,0.0344,,,,,,,,,
0.27,6,0.764973152,0.7998,0.972274732,0.6172,0.755077074,0.0176,,,,,,,,,
0.26,10,0.940520446,0.796,0.944711538,0.6288,0.755043228,0.0368,,,,,,,,,
0.31,3,0.890541099,0.7871,0.889552239,0.6556,0.754864709,0.0814,,,,,,,,,
0.13,66,0.744320529,0.7973,0.95612151,0.6232,0.754570771,0.0286,,,,,,,,,
0.11,74,0.881866997,0.7883,0.897655172,0.6508,0.754550725,0.0742,,,,,,,,,
0.12,78,0.865757951,0.7964,0.950729927,0.6252,0.754343629,0.0324,,,,,,,,,
0.08,71,0.796778191,0.7932,0.928905793,0.635,0.754335947,0.0486,,,,,,,,,
0.15,27,0.846757538,0.7863,0.887415426,0.6558,0.754226567,0.0832,,,,,,,,,
0.31,7,0.890128046,0.797,0.956642066,0.6222,0.753999031,0.0282,,,,,,,,,
0.09,96,0.837257332,0.7898,0.90955342,0.6436,0.753806512,0.064,,,,,,,,,
0.16,59,0.787277984,0.7961,0.951509607,0.624,0.753714217,0.0318,,,,,,,,,
0.15,29,0.851714168,0.7872,0.895156852,0.6506,0.753532546,0.0762,,,,,,,,,
0.3,6,0.903758777,0.7959,0.951755725,0.6234,0.753353474,0.0316,,,,,,,,,
0.17,25,0.849235853,0.7956,0.950060901,0.624,0.753259295,0.0328,,,,,,,,,
0.28,7,0.85708385,0.7959,0.952584888,0.6228,0.753174507,0.031,,,,,,,,,
0.19,42,0.883519207,0.7965,0.957138452,0.6208,0.753123863,0.0278,,,,,,,,,
0.26,8,0.810408922,0.7979,0.967660911,0.6164,0.753084911,0.0206,,,,,,,,,
0.08,90,0.836431227,0.7875,0.899194668,0.6476,0.752935705,0.0726,,,,,,,,,
0.19,13,0.807104502,0.7955,0.950869698,0.6232,0.752929805,0.0322,,,,,,,,,
0.1,70,0.874019,0.7937,0.938489101,0.6286,0.752904539,0.0412,,,,,,,,,
0.11,98,0.788930194,0.7979,0.968543567,0.6158,0.752903778,0.02,,,,,,,,,
0.24,11,0.807517555,0.7965,0.958268934,0.62,0.752884032,0.027,,,,,,,,,
0.11,86,0.764973152,0.797,0.96204107,0.6184,0.752860969,0.0244,,,,,,,,,
0.18,36,0.853366378,0.7942,0.942273001,0.6268,0.752822484,0.0384,,,,,,,,,
0.34,3,0.75960347,0.7986,0.974570884,0.6132,0.752762092,0.016,,,,,,,,,
0.04,90,0.772408096,0.7834,0.876861702,0.6594,0.752739726,0.0926,,,,,,,,,
0.08,95,0.779429988,0.7952,0.95,0.6232,0.752657005,0.0328,,,,,,,,,
0.18,34,0.785212722,0.7951,0.950259384,0.6228,0.752446539,0.0326,,,,,,,,,
0.14,45,0.774886411,0.7859,0.891965999,0.6506,0.752399676,0.0788,,,,,,,,,
0.17,30,0.790582404,0.7962,0.958798017,0.619,0.752309188,0.0266,,,,,,,,,
0.31,6,0.872366791,0.796,0.9576376,0.6194,0.752246782,0.0274,,,,,,,,,
0.09,100,0.769103676,0.7974,0.968198992,0.615,0.752201566,0.0202,,,,,,,,,
0.2,29,0.804213135,0.7961,0.958785249,0.6188,0.75215753,0.0266,,,,,,,,,
0.17,22,0.836431227,0.7861,0.89462069,0.6486,0.752,0.0764,,,,,,,,,
0.16,53,0.808756712,0.7979,0.973007304,0.6128,0.75199411,0.017,,,,,,,,,
0.17,13,0.804626188,0.7829,0.877300613,0.6578,0.751857355,0.092,,,,,,,,,
0.12,93,0.765799257,0.7984,0.977898783,0.6106,0.751785275,0.0138,,,,,,,,,
0.16,55,0.748451053,0.7983,0.97728,0.6108,0.751753846,0.0142,,,,,,,,,
0.16,20,0.827344073,0.7934,0.942133816,0.6252,0.751622986,0.0384,,,,,,,,,
0.18,51,0.695580339,0.7989,0.982875606,0.6084,0.751575046,0.0106,,,,,,,,,
0.21,13,0.82693102,0.7948,0.952980947,0.6202,0.751393264,0.0306,,,,,,,,,
0.12,76,0.816191656,0.7956,0.959577114,0.6172,0.751217137,0.026,,,,,,,,,
0.41,2,0.879801735,0.7959,0.963067293,0.6154,0.750945699,0.0236,,,,,,,,,
0.24,12,0.881453945,0.78,0.865344468,0.6632,0.750905797,0.1032,,,,,,,,,
0.11,66,0.885584469,0.7926,0.939867709,0.6252,0.750900793,0.04,,,,,,,,,
0.14,58,0.824865758,0.7948,0.955782313,0.6182,0.75078941,0.0286,,,,,,,,,
0.15,45,0.805452292,0.7946,0.95462963,0.6186,0.750728155,0.0294,,,,,,,,,
0.1,100,0.759190417,0.7967,0.970206022,0.6122,0.750705089,0.0188,,,,,,,,,
0.1,80,0.838083437,0.7936,0.947834045,0.6214,0.750664412,0.0342,,,,,,,,,
0.01,5,1,0.6811,0.616343312,0.9594,0.750528045,0.5972,,,,,,,,,
0.09,94,0.765799257,0.7946,0.95575495,0.6178,0.750485909,0.0286,,,,,,,,,
0.19,18,0.824865758,0.795,0.959501558,0.616,0.750304507,0.026,,,,,,,,,
0.09,95,0.789756299,0.795,0.96007486,0.6156,0.750182793,0.0256,,,,,,,,,
0.11,93,0.800908715,0.7954,0.963299875,0.6142,0.75012213,0.0234,,,,,,,,,
0.19,20,0.876084263,0.786,0.901459854,0.6422,0.750058398,0.0702,,,,,,,,,
0.19,19,0.771168938,0.787,0.907670455,0.639,0.75,0.065,,,,,,,,,
0.15,66,0.75960347,0.7957,0.9671406,0.6122,0.749785671,0.0208,,,,,,,,,
0.1,98,0.761255679,0.7955,0.968304279,0.611,0.749233599,0.02,,,,,,,,,
0.3,4,0.889301941,0.7898,0.928444707,0.628,0.749224529,0.0484,,,,,,,,,
0.08,83,0.90582404,0.7834,0.889713971,0.647,0.74918944,0.0802,,,,,,,,,
0.16,42,0.959520859,0.7844,0.895659432,0.6438,0.749127298,0.075,,,,,,,,,
0.32,8,0.887649732,0.7932,0.95274861,0.617,0.748968196,0.0306,,,,,,,,,
0.1,93,0.753407683,0.7944,0.961442006,0.6134,0.748962149,0.0246,,,,,,,,,
0.13,73,0.792647666,0.7932,0.95302843,0.6168,0.748907237,0.0304,,,,,,,,,
0.18,40,0.873192895,0.792,0.945121951,0.62,0.748792271,0.036,,,,,,,,,
0.11,89,0.786038827,0.7945,0.963487567,0.6122,0.748685337,0.0232,,,,,,,,,
0.17,45,0.793060719,0.7854,0.903335218,0.6392,0.74865308,0.0684,,,,,,,,,
0.17,36,0.893019413,0.7926,0.950431034,0.6174,0.748545102,0.0322,,,,,,,,,
0.17,40,0.919867823,0.7843,0.897622378,0.6418,0.74845481,0.0732,,,,,,,,,
0.07,93,0.837670384,0.783,0.890237176,0.6456,0.748434964,0.0796,,,,,,,,,
0.31,4,0.881453945,0.793,0.955534826,0.6146,0.74805258,0.0286,,,,,,,,,
0.12,84,0.862453532,0.7924,0.95151328,0.6162,0.747997087,0.0314,,,,,,,,,
0.16,30,0.828170178,0.7842,0.899157303,0.6402,0.747897196,0.0718,,,,,,,,,
0.15,48,0.744733581,0.7937,0.96135721,0.612,0.747891971,0.0246,,,,,,,,,
0.16,49,0.894671623,0.7932,0.959273183,0.6124,0.747558594,0.026,,,,,,,,,
0.22,19,0.842627014,0.7927,0.955777017,0.6138,0.747533796,0.0284,,,,,,,,,
0.17,21,0.897976043,0.7906,0.942178941,0.6192,0.747284576,0.038,,,,,,,,,
0.19,24,0.805865345,0.7866,0.916327716,0.6308,0.747216299,0.0576,,,,,,,,,
0.25,9,0.843040066,0.7909,0.946028826,0.617,0.746882944,0.0352,,,,,,,,,
0.19,15,0.907889302,0.7912,0.948552064,0.6158,0.746786321,0.0334,,,,,,,,,
0.12,49,0.788517142,0.7934,0.964534516,0.6092,0.746751655,0.0224,,,,,,,,,
0.26,9,0.742255266,0.7941,0.970259034,0.6068,0.746646979,0.0186,,,,,,,,,
0.11,81,0.846757538,0.7918,0.953669154,0.6134,0.746592016,0.0298,,,,,,,,,
0.09,88,0.883106154,0.7826,0.894913359,0.6404,0.74656097,0.0752,,,,,,,,,
0.21,23,0.851714168,0.7923,0.958581738,0.611,0.746305118,0.0264,,,,,,,,,
0.32,7,0.907889302,0.7913,0.95190816,0.6136,0.746199684,0.031,,,,,,,,,
0.11,70,0.860388269,0.79,0.943154034,0.6172,0.746131528,0.0372,,,,,,,,,
0.15,41,0.966542751,0.7802,0.883205689,0.6458,0.746072089,0.0854,,,,,,,,,
0.1,76,0.933085502,0.7808,0.886990077,0.6436,0.74594344,0.082,,,,,,,,,
0.16,56,0.816604709,0.7925,0.961793495,0.6092,0.745928738,0.0242,,,,,,,,,
0.18,23,0.828996283,0.782,0.894295302,0.6396,0.745802239,0.0756,,,,,,,,,
0.17,17,0.871953738,0.7881,0.931934033,0.6216,0.745770846,0.0454,,,,,,,,,
0.16,28,0.888062784,0.79,0.944785276,0.616,0.745762712,0.036,,,,,,,,,
0.2,28,0.786038827,0.7937,0.971731449,0.605,0.745716751,0.0176,,,,,,,,,
0.13,45,0.873605948,0.7823,0.897269913,0.6376,0.745469426,0.073,,,,,,,,,
0.1,77,0.75299463,0.7841,0.908541846,0.6318,0.745310841,0.0636,,,,,,,,,
0.29,4,0.892193309,0.7912,0.955284553,0.611,0.745303733,0.0286,,,,,,,,,
0.19,30,0.863279637,0.7894,0.943592888,0.6156,0.745098039,0.0368,,,,,,,,,
0.11,88,0.866584056,0.7811,0.891831614,0.6398,0.745079772,0.0776,,,,,,,,,
0.09,90,0.803800083,0.7826,0.900510204,0.6354,0.745075047,0.0702,,,,,,,,,
0.17,20,0.862040479,0.7893,0.943032159,0.6158,0.74506957,0.0372,,,,,,,,,
0.18,30,0.770342834,0.7916,0.95964691,0.6088,0.744982868,0.0256,,,,,,,,,
0.11,83,0.864518794,0.7809,0.891116681,0.64,0.744965662,0.0782,,,,,,,,,
0.02,5,1,0.6607,0.596772251,0.991,0.744944749,0.6696,,,,,,,,,
0.17,59,0.761668732,0.794,0.977893368,0.6016,0.744923229,0.0136,,,,,,,,,
0.11,99,0.755472945,0.793,0.971061093,0.604,0.744759556,0.018,,,,,,,,,
0.16,83,0.712102437,0.7943,0.981039555,0.6002,0.744757414,0.0116,,,,,,,,,
0.13,48,0.864518794,0.7819,0.899178703,0.635,0.744344157,0.0712,,,,,,,,,
0.12,60,0.919867823,0.7891,0.945454545,0.6136,0.744208611,0.0354,,,,,,,,,
0.11,72,0.833126807,0.7893,0.947140649,0.6128,0.744140862,0.0342,,,,,,,,,
0.29,11,0.864931846,0.7903,0.954588162,0.6096,0.744049799,0.029,,,,,,,,,
0.28,8,0.923998348,0.7812,0.897175141,0.6352,0.743793911,0.0728,,,,,,,,,
0.37,3,0.871540686,0.7916,0.965517241,0.6048,0.74372848,0.0216,,,,,,,,,
0.41,3,0.861214374,0.7921,0.969765198,0.603,0.743618202,0.0188,,,,,,,,,
0.11,84,0.78314746,0.7909,0.961306692,0.6062,0.743529989,0.0244,,,,,,,,,
0.08,73,0.888062784,0.7773,0.876459408,0.6456,0.743521824,0.091,,,,,,,,,
0.27,5,0.895910781,0.7886,0.94509562,0.6128,0.743508857,0.0356,,,,,,,,,
0.18,45,0.85377943,0.791,0.962492053,0.6056,0.743432359,0.0236,,,,,,,,,
0.2,37,0.795125981,0.7912,0.963989802,0.605,0.743425903,0.0226,,,,,,,,,
0.2,25,0.874432053,0.7887,0.948709978,0.6104,0.742850189,0.033,,,,,,,,,
0.41,1,0.948368443,0.7773,0.878928669,0.6432,0.742810948,0.0886,,,,,,,,,
0.12,71,0.885171417,0.7812,0.902634593,0.6304,0.742345737,0.068,,,,,,,,,
0.14,86,0.848409748,0.7909,0.967234179,0.6022,0.7422655,0.0204,,,,,,,,,
0.34,4,0.869062371,0.7899,0.960012694,0.605,0.742240216,0.0252,,,,,,,,,
0.2,40,0.860801322,0.7895,0.957635156,0.6058,0.742129119,0.0268,,,,,,,,,
0.1,99,0.784386617,0.7901,0.962974785,0.6034,0.741915652,0.0232,,,,,,,,,
0.08,98,0.746385791,0.7813,0.904981284,0.6286,0.741885991,0.066,,,,,,,,,
0.31,2,0.895910781,0.7759,0.874762293,0.644,0.741850017,0.0922,,,,,,,,,
0.17,38,0.871127633,0.777,0.880913091,0.6406,0.741778601,0.0866,,,,,,,,,
0.31,5,0.763733994,0.791,0.970569211,0.6002,0.741720217,0.0182,,,,,,,,,
0.33,6,0.885171417,0.7893,0.958188153,0.605,0.74169425,0.0264,,,,,,,,,
0.23,10,0.798843453,0.7888,0.95494644,0.6062,0.74161977,0.0286,,,,,,,,,
0.01,4,1,0.6611,0.599260628,0.9726,0.741593595,0.6504,,,,,,,,,
0.14,69,0.739363899,0.7905,0.967492758,0.6012,0.741581349,0.0202,,,,,,,,,
0.14,51,0.88228005,0.7886,0.953773585,0.6066,0.741564792,0.0294,,,,,,,,,
0.17,52,0.785625774,0.7918,0.977421466,0.5974,0.741559086,0.0138,,,,,,,,,
0.21,16,0.738124742,0.7911,0.972105092,0.5994,0.741556353,0.0172,,,,,,,,,
0.31,8,0.892606361,0.7886,0.954059157,0.6064,0.74150159,0.0292,,,,,,,,,
0.12,92,0.768690624,0.7865,0.939821922,0.6122,0.741431513,0.0392,,,,,,,,,
0.33,2,0.894671623,0.7754,0.873981532,0.6436,0.741303847,0.0928,,,,,,,,,
0.19,32,0.858323007,0.788,0.950845335,0.6074,0.741274103,0.0314,,,,,,,,,
0.16,51,0.809169765,0.7895,0.961722488,0.603,0.741241549,0.024,,,,,,,,,
0.08,97,0.817017761,0.7873,0.946256601,0.6092,0.741209393,0.0346,,,,,,,,,
0.13,78,0.819083024,0.7894,0.961415816,0.603,0.741150442,0.0242,,,,,,,,,
0.13,57,0.841387856,0.7792,0.896140749,0.6316,0.740966682,0.0732,,,,,,,,,
0.3,7,0.891780256,0.7821,0.9137577,0.623,0.740872874,0.0588,,,,,,,,,
0.18,39,0.861627427,0.7878,0.951663528,0.6064,0.740776936,0.0308,,,,,,,,,
0.14,68,0.747624948,0.7896,0.965594855,0.6006,0.740567201,0.0214,,,,,,,,,
0.12,95,0.717059067,0.7906,0.973289902,0.5976,0.740520446,0.0164,,,,,,,,,
0.45,1,0.960760017,0.7852,0.935021354,0.613,0.740517033,0.0426,,,,,,,,,
0.16,52,0.862453532,0.7879,0.953671604,0.6052,0.740486969,0.0294,,,,,,,,,
0.1,78,0.8488228,0.786,0.94081381,0.6104,0.740417273,0.0384,,,,,,,,,
0.13,86,0.813713342,0.788,0.955984801,0.6038,0.740132385,0.0278,,,,,,,,,
0.23,26,0.841800909,0.7891,0.964044944,0.6006,0.740110906,0.0224,,,,,,,,,
0.04,1,1,0.6515,0.590103485,0.9922,0.740061162,0.6892,,,,,,,,,
0.15,28,0.832300702,0.7763,0.883217753,0.6368,0.740034863,0.0842,,,,,,,,,
0.21,25,0.792234614,0.7893,0.966462431,0.5994,0.739908653,0.0208,,,,,,,,,
0.32,4,0.883106154,0.7881,0.957737528,0.6028,0.739904259,0.0266,,,,,,,,,
0.15,64,0.677406031,0.7905,0.976698392,0.5952,0.73965453,0.0142,,,,,,,,,
0.33,4,0.893845518,0.7868,0.950094162,0.6054,0.739555338,0.0318,,,,,,,,,
0.17,57,0.772408096,0.7898,0.97260274,0.5964,0.73939995,0.0168,,,,,,,,,
0.14,93,0.738124742,0.7904,0.977317554,0.5946,0.739368316,0.0138,,,,,,,,,
0.2,31,0.767038414,0.7892,0.968567725,0.5978,0.739302498,0.0194,,,,,,,,,
0.12,67,0.850888063,0.7868,0.951511335,0.6044,0.739236791,0.0308,,,,,,,,,
0.11,91,0.712515489,0.7894,0.971335505,0.5964,0.739033457,0.0176,,,,,,,,,
0.16,32,0.781082197,0.7802,0.909409702,0.6224,0.739016861,0.062,,,,,,,,,
0.15,51,0.784386617,0.7884,0.966063348,0.5978,0.738571782,0.021,,,,,,,,,
0.15,53,0.836431227,0.7784,0.900690846,0.6258,0.738494218,0.069,,,,,,,,,
0.32,5,0.816191656,0.7881,0.964228166,0.5984,0.738491917,0.0222,,,,,,,,,
0.13,90,0.676992978,0.7895,0.975369458,0.594,0.738346799,0.015,,,,,,,,,
0.16,44,0.867410161,0.7855,0.946512355,0.6052,0.738318897,0.0342,,,,,,,,,
0.19,38,0.872366791,0.7869,0.956411072,0.6012,0.738302837,0.0274,,,,,,,,,
0.28,12,0.893432466,0.787,0.957297642,0.6008,0.73826493,0.0268,,,,,,,,,
0.09,85,0.863692689,0.7777,0.897965033,0.6266,0.7381317,0.0712,,,,,,,,,
0.18,29,0.738537794,0.7877,0.963285024,0.5982,0.738062924,0.0228,,,,,,,,,
0.3,12,0.83353986,0.7881,0.966332146,0.597,0.738039313,0.0208,,,,,,,,,
0.12,68,0.82693102,0.7778,0.898908673,0.626,0.738033483,0.0704,,,,,,,,,
0.18,44,0.808756712,0.7868,0.957270408,0.6004,0.737954769,0.0268,,,,,,,,,
0.21,28,0.753820735,0.7882,0.967857143,0.5962,0.737871287,0.0198,,,,,,,,,
0.17,39,0.842627014,0.7778,0.899597238,0.6254,0.737848042,0.0698,,,,,,,,,
0.37,2,0.881866997,0.7766,0.892897727,0.6286,0.737793427,0.0754,,,,,,,,,
0.23,21,0.815365551,0.7872,0.961143224,0.5986,0.737737244,0.0242,,,,,,,,,
0.19,28,0.859149112,0.7864,0.955760662,0.6006,0.737656595,0.0278,,,,,,,,,
0.15,47,0.846757538,0.7864,0.956632653,0.6,0.737463127,0.0272,,,,,,,,,
0.11,87,0.854192482,0.7859,0.953953636,0.6008,0.737268376,0.029,,,,,,,,,
0.17,78,0.80173482,0.7875,0.965662455,0.5962,0.737232596,0.0212,,,,,,,,,
0.14,74,0.815365551,0.7871,0.964412811,0.5962,0.736868125,0.022,,,,,,,,,
0.16,54,0.785212722,0.7875,0.967783925,0.5948,0.736776911,0.0198,,,,,,,,,
0.16,79,0.739363899,0.7891,0.980392157,0.59,0.736671245,0.0118,,,,,,,,,
0.22,13,0.826104915,0.7849,0.949794758,0.6016,0.736622995,0.0318,,,,,,,,,
0.18,33,0.71086328,0.7813,0.926083005,0.6114,0.736537767,0.0488,,,,,,,,,
0.34,8,0.792234614,0.7874,0.968383312,0.5942,0.736489836,0.0194,,,,,,,,,
0.2,55,0.799256506,0.7874,0.969607843,0.5934,0.736228288,0.0186,,,,,,,,,
0.32,6,0.734820322,0.7874,0.969607843,0.5934,0.736228288,0.0186,,,,,,,,,
0.17,67,0.764560099,0.7876,0.971784777,0.5924,0.736083499,0.0172,,,,,,,,,
0.19,31,0.847583643,0.7854,0.955910543,0.5984,0.73603936,0.0276,,,,,,,,,
0.23,18,0.862040479,0.7861,0.961600516,0.596,0.73589332,0.0238,,,,,,,,,
0.28,10,0.750929368,0.7854,0.957078796,0.5976,0.735779365,0.0268,,,,,,,,,
0.13,61,0.78479967,0.7838,0.946226415,0.6018,0.735696822,0.0342,,,,,,,,,
0.14,49,0.902932672,0.7844,0.950570342,0.6,0.735654733,0.0312,,,,,,,,,
0.22,34,0.728211483,0.7793,0.917488789,0.6138,0.735530258,0.0552,,,,,,,,,
0.1,94,0.772821148,0.7861,0.9636953,0.5946,0.735435993,0.0224,,,,,,,,,
0.18,50,0.80008261,0.7859,0.962471692,0.595,0.735384996,0.0232,,,,,,,,,
0.18,53,0.819083024,0.7866,0.967689295,0.593,0.735367063,0.0198,,,,,,,,,
0.13,85,0.796778191,0.7855,0.960335376,0.5956,0.735217874,0.0246,,,,,,,,,
0.33,8,0.887236679,0.7851,0.958212793,0.5962,0.735051165,0.026,,,,,,,,,
0.3,3,0.871127633,0.7759,0.899276411,0.6214,0.734949734,0.0696,,,,,,,,,
0.11,97,0.712102437,0.7789,0.917890321,0.6126,0.734796689,0.0548,,,,,,,,,
0.14,43,0.844279223,0.7843,0.953718481,0.5976,0.734784212,0.029,,,,,,,,,
0.2,24,0.820735233,0.785,0.959381044,0.5952,0.734633424,0.0252,,,,,,,,,
0.17,33,0.864518794,0.7798,0.924711597,0.6092,0.734506872,0.0496,,,,,,,,,
0.14,90,0.739363899,0.7866,0.97324967,0.5894,0.734180369,0.0162,,,,,,,,,
0.34,6,0.75464684,0.7873,0.979953224,0.5866,0.733892156,0.012,,,,,,,,,
0.02,4,1,0.6691,0.613749495,0.9124,0.733853455,0.5742,,,,,,,,,
0.22,14,0.789343247,0.7853,0.965415987,0.5918,0.733787973,0.0212,,,,,,,,,
0.1,81,0.867410161,0.7743,0.894676259,0.6218,0.733687316,0.0732,,,,,,,,,
0.42,1,0.893845518,0.7819,0.941988084,0.6008,0.733667114,0.037,,,,,,,,,
0.26,11,0.796778191,0.7846,0.961114712,0.5932,0.733613653,0.024,,,,,,,,,
0.11,95,0.756712102,0.7858,0.970375247,0.5896,0.7335158,0.018,,,,,,,,,
0.23,14,0.802973978,0.7846,0.962012987,0.5926,0.733415842,0.0234,,,,,,,,,
0.39,7,0.866171004,0.7855,0.968801314,0.59,0.733374767,0.019,,,,,,,,,
0.28,9,0.762494837,0.7832,0.952396166,0.5962,0.733333333,0.0298,,,,,,,,,
0.29,12,0.783973565,0.785,0.965686275,0.591,0.73325062,0.021,,,,,,,,,
0.12,81,0.782734407,0.7839,0.957755563,0.594,0.73324281,0.0262,,,,,,,,,
0.33,7,0.775299463,0.7858,0.973178808,0.5878,0.732917706,0.0162,,,,,,,,,
0.15,72,0.824039653,0.7843,0.962577286,0.5916,0.732813081,0.023,,,,,,,,,
0.2,30,0.748451053,0.7852,0.96969697,0.5888,0.732702837,0.0184,,,,,,,,,
0.35,6,0.839322594,0.7837,0.958912973,0.5928,0.732665925,0.0254,,,,,,,,,
0.2,13,0.795952086,0.7832,0.956185567,0.5936,0.732477789,0.0272,,,,,,,,,
0.14,82,0.690210657,0.7843,0.964694345,0.5902,0.732348927,0.0216,,,,,,,,,
0.18,35,0.768277571,0.7834,0.960363873,0.5912,0.731864323,0.0244,,,,,,,,,
0.47,1,0.885171417,0.7833,0.960950212,0.5906,0.731574384,0.024,,,,,,,,,
0.08,88,0.861627427,0.7808,0.943461781,0.5974,0.731569924,0.0358,,,,,,,,,
0.16,40,0.890128046,0.7724,0.891829689,0.62,0.731477112,0.0752,,,,,,,,,
0.04,2,1,0.6379,0.581337737,0.9856,0.731320027,0.7098,,,,,,,,,
0.22,32,0.794712929,0.7752,0.909036861,0.6116,0.731229077,0.0612,,,,,,,,,
0.19,53,0.733168112,0.7848,0.973719228,0.5854,0.731201599,0.0158,,,,,,,,,
0.19,41,0.661710037,0.7847,0.973710483,0.5852,0.731043098,0.0158,,,,,,,,,
0.43,2,0.855844692,0.7737,0.901201994,0.6148,0.730947569,0.0674,,,,,,,,,
0.32,3,0.878149525,0.772,0.891479562,0.6194,0.730941704,0.0754,,,,,,,,,
0.11,85,0.871540686,0.7751,0.911456775,0.6094,0.730432698,0.0592,,,,,,,,,
0.37,6,0.760842627,0.7852,0.980782198,0.5818,0.730354005,0.0114,,,,,,,,,
0.14,54,0.795952086,0.7818,0.955692109,0.591,0.730350964,0.0274,,,,,,,,,
0.14,56,0.847996696,0.7808,0.949136276,0.5934,0.730248585,0.0318,,,,,,,,,
0.25,12,0.854605535,0.7728,0.898597312,0.615,0.730230349,0.0694,,,,,,,,,
0.21,53,0.686080132,0.786,0.989726027,0.578,0.72979798,0.006,,,,,,,,,
0.46,1,0.860388269,0.7816,0.957142857,0.5896,0.72970297,0.0264,,,,,,,,,
0.31,11,0.821561338,0.7813,0.955030734,0.5904,0.729699666,0.0278,,,,,,,,,
0.15,67,0.800495663,0.7817,0.958346892,0.589,0.729592469,0.0256,,,,,,,,,
0.13,69,0.723667906,0.7826,0.965108624,0.5864,0.72953471,0.0212,,,,,,,,,
0.21,36,0.835192069,0.7814,0.956521739,0.5896,0.729522395,0.0268,,,,,,,,,
0.18,20,0.752581578,0.7833,0.971381032,0.5838,0.729294191,0.0172,,,,,,,,,
0.09,79,0.866997109,0.7709,0.891587164,0.6168,0.729164204,0.075,,,,,,,,,
0.11,94,0.697645601,0.774,0.909934171,0.6082,0.729081755,0.0602,,,,,,,,,
0.21,20,0.862040479,0.7818,0.961664482,0.587,0.729011426,0.0234,,,,,,,,,
0.19,25,0.805865345,0.7823,0.965380811,0.5856,0.728992904,0.021,,,,,,,,,
0.18,49,0.740190004,0.7769,0.928505107,0.6,0.728951525,0.0462,,,,,,,,,
0.13,80,0.727385378,0.7833,0.973904316,0.5822,0.728752034,0.0156,,,,,,,,,
0.12,88,0.8488228,0.7807,0.955533918,0.5888,0.728622695,0.0274,,,,,,,,,
0.17,54,0.922346138,0.7804,0.95460441,0.5888,0.728352301,0.028,,,,,,,,,
0.13,89,0.712928542,0.7827,0.971323775,0.5826,0.728341043,0.0172,,,,,,,,,
0.22,16,0.840974804,0.7806,0.956111834,0.5882,0.728330857,0.027,,,,,,,,,
0.35,3,0.788930194,0.7826,0.971314209,0.5824,0.728182046,0.0172,,,,,,,,,
0.12,82,0.824452705,0.7711,0.897157926,0.6124,0.727921075,0.0702,,,,,,,,,
0.21,29,0.812474184,0.7719,0.902576251,0.6096,0.727706816,0.0658,,,,,,,,,
0.12,99,0.755885998,0.782,0.969374168,0.5824,0.727636182,0.0184,,,,,,,,,
0.2,41,0.799256506,0.7725,0.906837862,0.6074,0.727512277,0.0624,,,,,,,,,
0.14,92,0.77819083,0.7835,0.981324278,0.578,0.727501573,0.011,,,,,,,,,
0.22,35,0.820322181,0.7822,0.971590909,0.5814,0.727477477,0.017,,,,,,,,,
0.17,71,0.785625774,0.7812,0.965254798,0.5834,0.727250062,0.021,,,,,,,,,
0.12,100,0.739776952,0.7825,0.975749411,0.5794,0.727067386,0.0144,,,,,,,,,
0.36,2,0.888062784,0.7791,0.951472016,0.5882,0.726980596,0.03,,,,,,,,,
0.22,21,0.767038414,0.7819,0.971878139,0.5806,0.726931263,0.0168,,,,,,,,,
0.35,4,0.787691037,0.7808,0.964592985,0.583,0.726751434,0.0214,,,,,,,,,
0.1,90,0.771995043,0.781,0.96615793,0.5824,0.726728226,0.0204,,,,,,,,,
