threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
3.57,0.28356978,0.8093,0.909668874,0.6868,0.782678063,0.0682
3.58,0.28323984,0.8088,0.909766454,0.6856,0.781934307,0.068
3.59,0.28241503,0.8084,0.909670563,0.6848,0.781378366,0.068
3.61,0.28109536,0.8086,0.911466667,0.6836,0.781257143,0.0664
3.6,0.28142527,0.8084,0.91098081,0.6836,0.781078611,0.0668
3.62,0.2799406,0.8079,0.911520984,0.682,0.780231095,0.0662
3.63,0.278291,0.8077,0.911693872,0.6814,0.779901568,0.066
3.64,0.2756516,0.8069,0.911504425,0.6798,0.778783366,0.066
3.65,0.27449685,0.8066,0.912096774,0.6786,0.778211009,0.0654
3.66,0.27284724,0.8067,0.912786003,0.6782,0.778198508,0.0648
3.67,0.27020785,0.8063,0.913360324,0.6768,0.777484204,0.0642
3.68,0.26971295,0.8061,0.913536882,0.6762,0.777152051,0.064
3.69,0.26855823,0.8061,0.913536882,0.6762,0.777152051,0.064
3.7,0.26756847,0.8059,0.914161928,0.6752,0.776716899,0.0634
3.71,0.26492906,0.8056,0.914766558,0.674,0.776140028,0.0628
3.72,0.2644342,0.8054,0.915397171,0.673,0.775703089,0.0622
3.73,0.26327944,0.8053,0.91537415,0.6728,0.77556196,0.0622
3.74,0.26228967,0.8052,0.915803815,0.6722,0.775317186,0.0618
3.75,0.260805,0.805,0.915984724,0.6716,0.774982691,0.0616
3.76,0.26064005,0.8049,0.916188916,0.6712,0.774789334,0.0614
3.77,0.2596503,0.8046,0.916347731,0.6704,0.774312774,0.0612
3.78,0.25684592,0.8043,0.91627907,0.6698,0.773887926,0.0612
3.79,0.25536126,0.8039,0.916415456,0.6688,0.773268586,0.061
3.8,0.25272188,0.8032,0.916254805,0.6674,0.772274936,0.061
3.81,0.25140217,0.8031,0.916460566,0.667,0.772080102,0.0608
3.82,0.2509073,0.8026,0.917034179,0.6654,0.771210014,0.0602
3.83,0.2504124,0.8025,0.917241379,0.665,0.771014493,0.06
3.85,0.24810293,0.8024,0.918604651,0.6636,0.770552717,0.0588
3.84,0.24892774,0.802,0.917357656,0.6638,0.770248317,0.0598
3.86,0.2474431,0.8022,0.919023849,0.6628,0.770160353,0.0584
3.87,0.24678324,0.8021,0.919001387,0.6626,0.770017432,0.0584
3.88,0.24414384,0.8017,0.919144207,0.6616,0.76939179,0.0582
3.89,0.24364896,0.8017,0.919377259,0.6614,0.769338141,0.058
3.9,0.24232927,0.8014,0.919777159,0.6604,0.768800931,0.0576
3.91,0.2408446,0.8014,0.920245399,0.66,0.768693222,0.0572
3.92,0.23870009,0.8008,0.920346562,0.6586,0.767778037,0.057
3.93,0.23655559,0.7993,0.920011226,0.6556,0.765619526,0.057
3.94,0.23507093,0.7981,0.919740918,0.6532,0.763887265,0.057
3.95,0.23325635,0.7977,0.920124189,0.652,0.76319794,0.0566
3.96,0.23094688,0.7966,0.920351474,0.6494,0.761491557,0.0562
3.97,0.22962719,0.7964,0.921022727,0.6484,0.761032864,0.0556
3.98,0.22896734,0.7961,0.92095536,0.6478,0.760596454,0.0556
3.99,0.22665787,0.7952,0.920752566,0.646,0.759285378,0.0556
4,0.2243484,0.7947,0.920879749,0.6448,0.758499,0.0554
