threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
2.73,0.8175593,0.8215,0.90157382,0.7218,0.801732756,0.0788
2.74,0.8163365,0.8211,0.901676257,0.7208,0.801155941,0.0786
2.75,0.81609195,0.8205,0.901729757,0.7194,0.800311492,0.0784
2.76,0.81315726,0.8198,0.901758794,0.7178,0.799331849,0.0782
2.77,0.8116899,0.8189,0.902346707,0.7152,0.797947116,0.0774
2.78,0.81144536,0.8188,0.902728651,0.7146,0.797722706,0.077
2.79,0.8104671,0.8176,0.902636917,0.712,0.796064401,0.0768
2.8,0.80851066,0.817,0.902897814,0.7104,0.79516454,0.0764
2.81,0.8072879,0.817,0.903307888,0.71,0.795072788,0.076
2.82,0.80630964,0.8169,0.903694268,0.7094,0.794845938,0.0756
2.83,0.80582047,0.8167,0.904469987,0.7082,0.794391475,0.0748
2.84,0.80410856,0.8164,0.90522541,0.7068,0.793800539,0.074
2.85,0.80410856,0.8161,0.905568386,0.7058,0.793301113,0.0736
2.86,0.80239666,0.8157,0.905679774,0.7048,0.792711731,0.0734
2.87,0.80190754,0.815,0.905718702,0.7032,0.791713578,0.0732
2.88,0.7992174,0.8136,0.90558717,0.7002,0.789758628,0.073
2.89,0.79726094,0.8125,0.905317769,0.698,0.788255223,0.073
2.9,0.7950599,0.8123,0.905900702,0.697,0.787837685,0.0724
2.91,0.79432625,0.8121,0.906274408,0.6962,0.787467481,0.072
2.92,0.79432625,0.8122,0.907359081,0.6954,0.78736413,0.071
2.93,0.7935926,0.8114,0.907165272,0.6938,0.786264733,0.071
2.94,0.7923698,0.8111,0.907946499,0.6924,0.785657551,0.0702
2.96,0.791147,0.8112,0.90968931,0.691,0.785405774,0.0686
2.95,0.79188067,0.8109,0.908112365,0.6918,0.785333182,0.07
2.97,0.79090244,0.8109,0.910483232,0.6896,0.784795721,0.0678
2.98,0.7899242,0.8104,0.911016949,0.688,0.783956244,0.0672
2.99,0.78919053,0.8102,0.911187699,0.6874,0.783629731,0.067
3,0.78796774,0.8103,0.912304013,0.6866,0.783521625,0.066
3,0.78796774,0.8103,0.912304013,0.6866,0.783521625,0.066
3.01,0.7877232,0.8099,0.9126498,0.6854,0.782866933,0.0656
3.02,0.7869895,0.8099,0.913089843,0.685,0.782767684,0.0652
3.03,0.7857667,0.8096,0.913903743,0.6836,0.78215103,0.0644
3.04,0.7845439,0.8086,0.914117016,0.6812,0.780655512,0.064
3.05,0.7825874,0.8078,0.913932222,0.6796,0.779536591,0.064
3.06,0.78185374,0.807,0.913746631,0.678,0.778415614,0.064
3.07,0.7813646,0.8065,0.913630229,0.677,0.777713957,0.064
3.08,0.77940816,0.806,0.913513514,0.676,0.777011494,0.064
3.09,0.77891904,0.8061,0.91420839,0.6756,0.776998275,0.0634
3.1,0.77720714,0.8053,0.91402224,0.674,0.775871993,0.0634
3.11,0.77476156,0.8045,0.914285714,0.672,0.774639769,0.063
3.12,0.77427244,0.8041,0.914418098,0.671,0.774022379,0.0628
3.13,0.77304965,0.8031,0.914184203,0.669,0.772606537,0.0628
3.14,0.7710932,0.8022,0.914654226,0.6666,0.771170754,0.0622
3.15,0.7703595,0.8014,0.914694551,0.6648,0.769979152,0.062
3.16,0.7691367,0.8008,0.914553473,0.6636,0.769123783,0.062
3.17,0.7686476,0.8007,0.914987579,0.663,0.768873942,0.0616
3.19,0.7637564,0.7999,0.915489055,0.6608,0.767568823,0.061
3.18,0.7674248,0.7998,0.915005537,0.661,0.767533674,0.0614
3.2,0.7630227,0.7992,0.915555556,0.6592,0.766511628,0.0608
