threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
3.57,0.3862738,0.789,0.909812819,0.6416,0.752521698,0.0636
3.59,0.38501617,0.7887,0.910668563,0.6402,0.751849677,0.0628
3.61,0.38456702,0.7885,0.911085779,0.6394,0.751439652,0.0624
3.6,0.38501617,0.7884,0.910592255,0.6396,0.751409774,0.0628
3.62,0.38447717,0.7885,0.911554922,0.639,0.751322751,0.062
3.63,0.38429752,0.788,0.911663808,0.6378,0.750529536,0.0618
3.64,0.38411787,0.7879,0.911874106,0.6374,0.75032372,0.0616
3.65,0.38330936,0.7875,0.91271892,0.6358,0.749498998,0.0608
3.66,0.3827704,0.7866,0.912730415,0.6338,0.748111426,0.0606
3.67,0.38115343,0.7864,0.914112204,0.6322,0.747458028,0.0594
3.68,0.38034496,0.7862,0.9140625,0.6318,0.747161779,0.0594
3.69,0.3784585,0.7854,0.914584544,0.6296,0.745794835,0.0588
3.7,0.37693137,0.7848,0.914676762,0.6282,0.744842305,0.0586
3.71,0.37648222,0.7844,0.914819137,0.6272,0.744186047,0.0584
3.72,0.3747754,0.7841,0.915959004,0.6256,0.743434343,0.0574
3.73,0.37378728,0.7833,0.915761667,0.624,0.742238611,0.0574
3.74,0.37261948,0.783,0.915931805,0.6232,0.74172816,0.0572
3.76,0.37163132,0.783,0.917650531,0.6218,0.741297091,0.0558
3.75,0.37172118,0.7826,0.916322923,0.622,0.74100548,0.0568
3.77,0.37073302,0.7827,0.917824416,0.621,0.740784922,0.0556
3.78,0.37019405,0.7823,0.917974534,0.62,0.740121762,0.0554
3.79,0.36857706,0.7818,0.917852906,0.619,0.739369326,0.0554
3.8,0.36552283,0.7809,0.918628912,0.6164,0.737761819,0.0546
3.81,0.3613906,0.7798,0.91861161,0.614,0.736034524,0.0544
3.82,0.36103126,0.7795,0.91904048,0.613,0.735452909,0.054
3.83,0.35959396,0.7786,0.919073406,0.611,0.734022105,0.0538
3.85,0.35860583,0.7783,0.920012074,0.6096,0.733309275,0.053
3.86,0.35833633,0.7785,0.921331316,0.609,0.733293197,0.052
3.84,0.3594143,0.7781,0.9192041,0.6098,0.733197066,0.0536
3.87,0.35644987,0.7779,0.921699545,0.6074,0.732248342,0.0516
3.88,0.35510242,0.7777,0.922421661,0.6064,0.731748522,0.051
3.89,0.3533058,0.7765,0.922912206,0.6034,0.729713387,0.0504
3.9,0.35141933,0.7761,0.923856309,0.6018,0.728836139,0.0496
3.91,0.35025153,0.7755,0.924237758,0.6002,0.727779799,0.0492
3.92,0.34881422,0.7746,0.924289246,0.5982,0.726323458,0.049
3.93,0.34836507,0.7748,0.925650558,0.5976,0.726300438,0.048
3.94,0.34567013,0.774,0.926525529,0.5952,0.724792986,0.0472
3.95,0.34360403,0.7733,0.927699531,0.5928,0.723367907,0.0462
3.96,0.34243622,0.7728,0.928123038,0.5914,0.722452968,0.0458
3.97,0.34028026,0.772,0.928751576,0.5892,0.720998532,0.0452
3.98,0.33623788,0.7703,0.929456625,0.585,0.718055726,0.0444
3.99,0.33354294,0.7691,0.929186603,0.5826,0.71616472,0.0444
4,0.331926,0.7693,0.932263242,0.5808,0.715711645,0.0422
